"year";"BOUCLE DU MOUHOUN";"CASCADES";"CENTRE";"CENTRE EST";"CENTRE NORD";"CENTRE OUEST";"CENTRE SUD";"EST";"HAUTS BASSINS";"NORD";"PLATEAU CENTRAL";"SAHEL";"SUD OUEST"
"2000-10-24";"0,75";"0,28";"0,00";"0,00";"0,01";"0,19";"0,00";"0,01";"0,36";"0,03";"0,00";"0,05";"0,75"
"2000-10-25";"0,96";"0,77";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,82";"0,01";"0,00";"0,05";"0,00"
"2000-10-26";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2000-10-27";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2000-10-28";"0,01";"0,04";"0,00";"0,00";"0,00";"0,05";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,11"
"2000-10-29";"0,00";"0,25";"0,00";"0,10";"0,00";"0,00";"0,07";"0,10";"0,26";"0,00";"0,00";"0,00";"0,04"
"2000-10-30";"0,00";"0,57";"0,00";"0,39";"0,00";"0,06";"0,27";"0,08";"0,17";"0,01";"0,00";"0,00";"0,44"
"2000-10-31";"0,72";"1,66";"0,00";"0,00";"0,00";"0,08";"0,00";"0,00";"1,36";"0,43";"0,00";"0,08";"0,18"
"2000-11-01";"0,57";"1,57";"0,41";"0,00";"0,17";"0,67";"0,25";"0,03";"0,71";"0,32";"0,14";"0,11";"2,43"
"2000-11-02";"0,00";"0,00";"0,10";"0,02";"0,06";"0,01";"0,03";"0,00";"0,00";"0,00";"0,03";"0,04";"0,00"
"2000-11-03";"0,02";"0,03";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2000-11-04";"0,07";"0,00";"0,03";"0,00";"0,03";"0,01";"0,00";"0,00";"0,00";"0,09";"0,05";"0,00";"0,01"
"2000-11-05";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01"
"2000-11-06";"0,00";"0,11";"0,00";"0,00";"0,00";"0,02";"0,00";"0,00";"0,02";"0,00";"0,00";"0,00";"0,10"
"2000-11-07";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00"
"2000-11-08";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2000-11-09";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00"
"2000-11-10";"0,00";"0,11";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,06";"0,00";"0,00";"0,00";"0,00"
"2000-11-11";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,08";"0,00";"0,00";"0,00";"0,00"
"2000-11-12";"0,00";"0,05";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2000-11-13";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2000-11-14";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2000-11-15";"0,00";"0,22";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,02";"0,00";"0,00";"0,00";"0,57"
"2000-11-16";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2000-11-17";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2000-11-18";"0,00";"0,05";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,32"
"2000-11-19";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2000-11-20";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2000-11-21";"0,00";"0,02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2000-11-22";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2000-11-23";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,02"
"2000-11-24";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2000-11-25";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2000-11-26";"0,00";"0,03";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,01"
"2000-11-27";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2000-11-28";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2000-11-29";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2000-11-30";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2000-12-01";"0,05";"0,07";"0,00";"0,01";"0,01";"0,02";"0,00";"0,00";"0,10";"0,04";"0,01";"0,00";"0,07"
"2000-12-02";"0,02";"0,15";"0,06";"0,30";"0,02";"0,04";"0,37";"0,06";"0,05";"0,04";"0,12";"0,00";"0,16"
"2000-12-03";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2000-12-04";"0,00";"0,01";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,05";"0,00";"0,00";"0,00";"0,00"
"2000-12-05";"0,04";"0,00";"0,00";"0,00";"0,03";"0,06";"0,01";"0,02";"0,07";"0,01";"0,01";"0,00";"0,00"
"2000-12-06";"0,17";"0,72";"0,30";"0,36";"0,04";"0,42";"0,60";"0,07";"0,56";"0,04";"0,14";"0,01";"0,68"
"2000-12-07";"0,07";"0,62";"0,07";"0,08";"0,03";"0,15";"0,21";"0,05";"0,12";"0,04";"0,06";"0,01";"0,49"
"2000-12-08";"0,14";"0,09";"0,01";"0,17";"0,05";"0,11";"0,12";"0,04";"0,18";"0,05";"0,10";"0,01";"0,03"
"2000-12-09";"0,05";"0,06";"0,02";"0,02";"0,03";"0,05";"0,05";"0,04";"0,07";"0,02";"0,05";"0,01";"0,03"
"2000-12-10";"0,00";"0,00";"0,00";"0,16";"0,00";"0,00";"0,01";"0,04";"0,00";"0,00";"0,00";"0,00";"0,00"
"2000-12-11";"0,00";"0,01";"0,00";"0,04";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,09"
"2000-12-12";"0,02";"0,03";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,02";"0,00";"0,00";"0,00";"0,00"
"2000-12-13";"0,09";"0,10";"0,14";"0,19";"0,02";"0,28";"0,41";"0,04";"0,19";"0,01";"0,10";"0,00";"0,24"
"2000-12-14";"0,13";"0,17";"0,25";"0,45";"0,07";"0,19";"0,63";"0,10";"0,12";"0,06";"0,15";"0,02";"0,24"
"2000-12-15";"0,04";"0,00";"0,02";"0,10";"0,05";"0,18";"0,12";"0,07";"0,00";"0,08";"0,12";"0,01";"0,00"
"2000-12-16";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2000-12-17";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2000-12-18";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2000-12-19";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2000-12-20";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2000-12-21";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00"
"2000-12-22";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2000-12-23";"0,09";"0,00";"0,00";"0,00";"0,00";"0,02";"0,00";"0,00";"0,02";"0,07";"0,00";"0,00";"0,00"
"2000-12-24";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2000-12-25";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2000-12-26";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2000-12-27";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2000-12-28";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2000-12-29";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2000-12-30";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2000-12-31";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-01-01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-01-02";"0,05";"0,03";"0,03";"0,00";"0,05";"0,05";"0,00";"0,00";"0,10";"0,02";"0,01";"0,01";"0,01"
"2001-01-03";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00"
"2001-01-04";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-01-05";"0,02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00"
"2001-01-06";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-01-07";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-01-08";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-01-09";"0,00";"0,11";"0,00";"0,02";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,06"
"2001-01-10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-01-11";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-01-12";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-01-13";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-01-14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-01-15";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-01-16";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-01-17";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-01-18";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-01-19";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-01-20";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-01-21";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-01-22";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-01-23";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-01-24";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-01-25";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-01-26";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-01-27";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-01-28";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-01-29";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-01-30";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-01-31";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,03";"0,00";"0,00";"0,00";"0,00"
"2001-02-01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-02-02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-02-03";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-02-04";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-02-05";"0,00";"0,03";"0,00";"0,00";"0,00";"0,02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-02-06";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-02-07";"0,01";"0,00";"0,00";"0,00";"0,00";"0,02";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00"
"2001-02-08";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-02-09";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-02-10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-02-11";"0,13";"0,05";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,14";"0,00";"0,00";"0,00";"0,00"
"2001-02-12";"0,02";"0,24";"0,07";"0,02";"0,00";"0,05";"0,03";"0,01";"0,11";"0,01";"0,00";"0,00";"0,24"
"2001-02-13";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-02-14";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-02-15";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-02-16";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-02-17";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-02-18";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-02-19";"0,00";"0,02";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-02-20";"0,03";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,03";"0,01";"0,00";"0,00";"0,00"
"2001-02-21";"0,01";"0,01";"0,00";"0,03";"0,00";"0,06";"0,00";"0,02";"0,05";"0,00";"0,03";"0,00";"0,01"
"2001-02-22";"0,56";"1,77";"0,77";"0,10";"0,21";"0,53";"0,40";"0,02";"0,62";"0,14";"0,67";"0,02";"1,11"
"2001-02-23";"0,00";"0,01";"0,00";"0,02";"0,02";"0,00";"0,00";"0,12";"0,01";"0,01";"0,01";"0,02";"0,01"
"2001-02-24";"0,00";"0,20";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,02";"0,00";"0,00";"0,00";"0,25"
"2001-02-25";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,03"
"2001-02-26";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-02-27";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,04";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-02-28";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-03-01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-03-02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-03-03";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-03-04";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-03-05";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-03-06";"0,00";"0,37";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,03";"0,00";"0,00";"0,00";"0,13"
"2001-03-07";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-03-08";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,02";"0,00";"0,00";"0,00";"0,01";"0,00"
"2001-03-09";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-03-10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-03-11";"0,00";"0,00";"0,00";"0,09";"0,00";"0,09";"0,06";"0,20";"0,00";"0,00";"0,00";"0,00";"0,18"
"2001-03-12";"0,13";"0,16";"0,00";"0,10";"0,14";"0,03";"0,00";"0,03";"0,11";"0,13";"0,10";"0,03";"0,01"
"2001-03-13";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-03-14";"0,06";"0,04";"0,22";"0,27";"0,16";"0,54";"0,76";"0,09";"0,42";"0,01";"0,19";"0,03";"0,11"
"2001-03-15";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,10";"0,00";"0,00";"0,00";"0,35"
"2001-03-16";"0,02";"2,08";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,31";"0,00";"0,00";"0,00";"0,82"
"2001-03-17";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-03-18";"0,00";"0,22";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,04";"0,00";"0,00";"0,00";"0,06"
"2001-03-19";"0,00";"0,03";"0,00";"0,01";"0,00";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"0,03"
"2001-03-20";"0,20";"0,50";"0,00";"0,22";"0,00";"0,02";"0,18";"0,02";"0,26";"0,00";"0,01";"0,00";"0,09"
"2001-03-21";"0,06";"0,52";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,30";"0,00";"0,00";"0,00";"0,00"
"2001-03-22";"0,00";"0,05";"0,00";"0,00";"0,00";"0,00";"0,00";"0,10";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-03-23";"0,00";"2,80";"0,00";"0,05";"0,00";"0,00";"0,02";"0,03";"0,07";"0,00";"0,00";"0,00";"4,70"
"2001-03-24";"0,00";"0,03";"0,74";"0,00";"0,00";"0,01";"0,06";"0,06";"0,33";"0,00";"0,04";"0,00";"0,14"
"2001-03-25";"0,16";"1,07";"0,00";"0,02";"0,00";"0,08";"0,04";"0,00";"0,39";"0,00";"0,00";"0,00";"1,28"
"2001-03-26";"0,02";"2,80";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,37";"0,11";"0,00";"0,01";"0,65"
"2001-03-27";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,02";"0,00"
"2001-03-28";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,07"
"2001-03-29";"0,72";"2,42";"0,37";"0,33";"0,00";"2,07";"1,01";"0,00";"4,28";"0,02";"0,01";"0,00";"2,04"
"2001-03-30";"0,33";"4,00";"0,89";"2,75";"0,12";"2,54";"4,69";"0,40";"2,66";"0,04";"1,22";"0,00";"4,50"
"2001-03-31";"0,60";"2,75";"0,00";"0,46";"0,00";"0,20";"0,05";"0,11";"3,20";"0,00";"0,01";"0,00";"1,53"
"2001-04-01";"0,00";"0,00";"0,00";"0,47";"0,00";"0,00";"0,01";"0,11";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-04-02";"0,00";"0,01";"0,01";"0,04";"0,01";"0,11";"0,15";"0,00";"0,00";"0,01";"0,10";"0,00";"0,51"
"2001-04-03";"0,00";"0,62";"0,00";"0,07";"0,01";"0,19";"0,10";"0,14";"0,15";"0,00";"0,05";"0,00";"0,72"
"2001-04-04";"0,40";"0,00";"0,17";"0,00";"0,26";"0,46";"0,35";"0,03";"0,06";"0,61";"0,15";"0,21";"0,28"
"2001-04-05";"0,00";"2,63";"0,00";"0,07";"0,00";"0,00";"0,05";"0,83";"0,03";"0,00";"0,00";"0,00";"2,32"
"2001-04-06";"1,90";"2,76";"2,08";"1,12";"1,28";"2,28";"0,92";"0,44";"1,01";"3,76";"1,17";"0,60";"2,53"
"2001-04-07";"0,06";"1,41";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"1,71";"0,01";"0,00";"0,00";"0,07"
"2001-04-08";"0,00";"0,02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,03";"0,00";"0,00";"0,00";"0,05"
"2001-04-09";"0,00";"0,04";"0,01";"0,13";"0,09";"0,00";"0,03";"0,14";"0,00";"0,00";"0,31";"0,07";"0,00"
"2001-04-10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-04-11";"0,00";"0,20";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"2001-04-12";"0,37";"0,61";"0,96";"0,84";"0,01";"0,87";"1,23";"0,61";"0,57";"0,05";"0,28";"0,00";"0,84"
"2001-04-13";"0,11";"4,59";"0,00";"0,10";"0,00";"0,01";"0,02";"0,08";"3,07";"0,00";"0,00";"0,00";"2,39"
"2001-04-14";"0,02";"0,79";"0,00";"0,00";"0,00";"0,00";"0,14";"0,00";"0,56";"0,00";"0,00";"0,00";"0,14"
"2001-04-15";"0,25";"3,58";"0,10";"1,47";"0,00";"1,94";"2,43";"0,09";"1,38";"0,00";"0,55";"0,00";"4,33"
"2001-04-16";"0,24";"4,49";"0,00";"0,51";"0,00";"0,45";"0,51";"0,36";"1,82";"0,00";"0,00";"0,00";"2,47"
"2001-04-17";"0,01";"1,64";"1,02";"2,80";"0,97";"0,77";"2,65";"2,31";"0,21";"0,11";"2,24";"0,28";"2,09"
"2001-04-18";"0,74";"1,76";"1,63";"0,94";"0,08";"2,44";"0,72";"0,64";"1,90";"0,07";"0,57";"0,00";"2,51"
"2001-04-19";"1,38";"5,98";"0,09";"0,07";"1,13";"0,08";"0,13";"0,05";"4,45";"0,56";"0,37";"0,50";"2,86"
"2001-04-20";"0,06";"0,29";"0,00";"0,00";"0,01";"0,19";"0,00";"0,00";"0,11";"0,00";"0,00";"0,00";"0,00"
"2001-04-21";"1,75";"2,55";"0,00";"0,00";"0,00";"0,75";"0,12";"0,11";"3,73";"0,00";"0,00";"0,00";"2,96"
"2001-04-22";"0,19";"1,97";"0,02";"0,00";"0,00";"0,00";"0,01";"0,00";"0,63";"0,00";"0,00";"0,00";"0,30"
"2001-04-23";"0,12";"0,13";"0,00";"1,20";"0,10";"0,02";"0,01";"1,68";"0,05";"0,01";"0,12";"0,39";"0,23"
"2001-04-24";"0,00";"0,50";"0,00";"1,01";"0,01";"0,13";"0,77";"0,46";"0,63";"0,00";"0,05";"0,00";"0,13"
"2001-04-25";"0,34";"0,45";"0,05";"2,28";"0,02";"1,08";"1,76";"0,31";"0,32";"0,04";"0,04";"0,01";"2,00"
"2001-04-26";"0,01";"0,60";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,18";"0,06";"0,00";"0,05";"0,00"
"2001-04-27";"0,00";"0,09";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,05";"0,00";"0,00";"0,00";"0,00"
"2001-04-28";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,02";"0,00";"0,00";"0,00";"0,00";"0,00"
